user_id,content_id,rating,time_spent,completed
236,116,5,23 mins,Yes
26,120,4,48 mins,No
584,143,1,33 mins,Yes
261,144,4,57 mins,No
766,147,4,27 mins,No
271,119,3,47 mins,No
123,148,3,48 mins,No
656,196,1,49 mins,Yes
257,179,4,10 mins,No
656,169,3,26 mins,Yes
421,111,5,35 mins,No
259,179,5,31 mins,No
948,129,5,48 mins,Yes
47,145,5,27 mins,Yes
863,168,4,47 mins,No
525,136,5,37 mins,Yes
888,148,4,30 mins,No
208,187,1,47 mins,Yes
311,115,1,42 mins,Yes
747,144,5,39 mins,No
149,167,5,51 mins,Yes
834,196,5,17 mins,No
438,174,1,39 mins,Yes
155,140,3,48 mins,No
678,186,1,18 mins,No
90,114,5,42 mins,No
698,163,3,52 mins,Yes
830,181,3,38 mins,No
358,185,2,40 mins,No
174,151,4,12 mins,Yes
217,179,5,59 mins,No
907,158,4,47 mins,No
456,115,2,20 mins,No
776,165,4,14 mins,Yes
609,188,5,40 mins,Yes
629,155,2,29 mins,No
199,176,4,13 mins,Yes
832,110,1,17 mins,No
486,142,3,51 mins,Yes
533,195,2,44 mins,No
200,111,1,22 mins,No
371,116,5,58 mins,No
959,173,3,14 mins,Yes
853,178,2,49 mins,No
448,119,3,28 mins,No
248,131,2,27 mins,Yes
788,173,2,42 mins,Yes
264,200,4,13 mins,No
58,153,3,27 mins,Yes
302,190,3,55 mins,No
31,108,1,33 mins,Yes
498,124,5,52 mins,Yes
249,108,1,38 mins,No
605,183,4,40 mins,No
777,148,2,37 mins,No
271,130,4,18 mins,Yes
606,158,4,54 mins,No
666,186,1,35 mins,Yes
394,155,2,58 mins,No
797,173,5,56 mins,No
502,162,4,11 mins,No
592,148,5,15 mins,Yes
804,104,2,38 mins,No
84,137,2,35 mins,Yes
365,108,1,37 mins,No
886,101,3,16 mins,No
549,192,1,43 mins,Yes
342,170,5,54 mins,Yes
839,147,1,19 mins,Yes
407,200,2,57 mins,No
425,175,4,50 mins,No
744,105,3,49 mins,Yes
93,150,2,56 mins,No
848,124,4,31 mins,Yes
614,147,5,36 mins,Yes
412,118,5,48 mins,No
432,184,5,31 mins,Yes
678,128,1,28 mins,No
159,177,5,45 mins,Yes
14,105,5,18 mins,No
373,130,1,28 mins,Yes
225,101,4,11 mins,No
505,186,2,37 mins,Yes
73,182,3,48 mins,No
249,146,5,31 mins,No
511,169,5,15 mins,No
603,131,5,56 mins,Yes
216,170,1,16 mins,No
973,191,1,15 mins,Yes
602,156,1,42 mins,Yes
541,189,3,23 mins,Yes
947,193,2,10 mins,No
817,128,5,34 mins,Yes
939,116,4,15 mins,Yes
988,154,5,37 mins,No
220,153,5,27 mins,No
840,112,5,36 mins,No
727,120,5,58 mins,No
221,182,2,11 mins,Yes
389,134,4,49 mins,Yes
554,153,1,30 mins,Yes
647,164,4,32 mins,Yes
42,123,5,11 mins,Yes
676,127,4,25 mins,No
873,117,5,13 mins,Yes
283,148,4,43 mins,No
58,121,3,14 mins,No
814,150,4,58 mins,Yes
834,140,1,43 mins,Yes
537,195,1,31 mins,Yes
73,103,4,55 mins,No
885,117,4,29 mins,No
923,161,2,48 mins,No
129,150,4,56 mins,Yes
599,190,1,59 mins,No
842,187,3,22 mins,No
426,106,1,53 mins,No
948,128,2,43 mins,No
665,172,4,53 mins,Yes
694,155,3,15 mins,No
125,158,1,38 mins,Yes
67,145,3,42 mins,Yes
6,172,5,10 mins,Yes
637,119,1,56 mins,Yes
314,129,5,57 mins,No
326,123,3,16 mins,Yes
565,132,4,31 mins,Yes
578,110,4,41 mins,No
826,191,4,23 mins,No
506,149,5,33 mins,No
82,165,4,28 mins,No
599,129,2,36 mins,Yes
2,159,1,32 mins,No
204,145,1,54 mins,No
662,167,3,30 mins,Yes
805,151,5,53 mins,Yes
404,195,1,38 mins,No
103,111,5,10 mins,Yes
536,186,3,40 mins,No
368,182,4,36 mins,No
212,199,3,53 mins,Yes
577,106,2,45 mins,Yes
961,167,4,36 mins,Yes
209,162,4,24 mins,Yes
763,105,4,34 mins,No
897,109,3,57 mins,No
117,128,2,24 mins,Yes
628,183,5,49 mins,No
749,192,3,28 mins,Yes
478,191,1,56 mins,No
105,177,1,59 mins,No
495,138,3,20 mins,No
771,143,5,50 mins,No
46,121,1,42 mins,No
823,191,5,50 mins,No
331,162,4,32 mins,Yes
216,146,3,21 mins,Yes
982,170,4,11 mins,Yes
960,138,1,52 mins,No
492,149,5,30 mins,Yes
813,175,4,23 mins,No
922,181,1,43 mins,No
845,139,2,24 mins,No
449,171,4,30 mins,Yes
536,130,2,32 mins,No
511,121,2,30 mins,No
458,101,1,59 mins,Yes
547,189,3,23 mins,Yes
536,132,5,30 mins,Yes
540,108,1,21 mins,No
484,169,4,51 mins,No
976,130,5,55 mins,Yes
1000,108,3,56 mins,No
16,119,1,14 mins,No
571,159,3,11 mins,No
977,155,4,31 mins,Yes
243,130,1,15 mins,No
950,179,4,53 mins,Yes
207,136,5,11 mins,Yes
912,155,5,38 mins,Yes
271,144,3,45 mins,No
761,127,3,16 mins,No
994,177,5,25 mins,No
779,178,2,42 mins,Yes
705,154,5,42 mins,Yes
847,148,1,23 mins,No
730,130,4,52 mins,No
115,139,5,21 mins,Yes
580,113,5,52 mins,No
299,116,4,15 mins,Yes
837,144,4,21 mins,Yes
483,171,1,40 mins,Yes
397,127,4,21 mins,Yes
394,145,3,19 mins,No
75,135,5,49 mins,Yes
978,179,4,36 mins,Yes
482,128,1,16 mins,No
103,199,4,55 mins,Yes
297,107,5,45 mins,Yes
178,162,2,42 mins,Yes
215,151,4,36 mins,Yes
967,146,3,17 mins,No
315,120,5,14 mins,No
39,196,1,17 mins,No
259,138,5,49 mins,No
716,161,2,30 mins,Yes
7,132,1,33 mins,Yes
49,126,2,16 mins,No
538,158,2,28 mins,Yes
161,139,3,40 mins,No
869,120,4,45 mins,Yes
176,182,3,36 mins,No
591,150,3,38 mins,No
2,179,3,32 mins,No
895,152,1,29 mins,No
455,186,4,15 mins,Yes
928,122,4,21 mins,Yes
644,153,1,59 mins,Yes
276,185,3,21 mins,No
498,166,3,59 mins,No
629,143,2,12 mins,Yes
676,182,2,51 mins,Yes
800,123,5,48 mins,Yes
28,177,2,44 mins,Yes
333,164,4,28 mins,No
1,109,1,54 mins,No
188,107,3,13 mins,Yes
56,141,5,40 mins,Yes
547,154,2,51 mins,Yes
112,165,5,47 mins,No
798,102,1,42 mins,Yes
310,104,1,15 mins,No
36,178,5,17 mins,No
439,132,5,37 mins,Yes
729,200,5,24 mins,Yes
592,102,3,40 mins,Yes
826,164,4,17 mins,No
595,114,2,15 mins,Yes
577,120,2,38 mins,Yes
325,189,2,55 mins,No
640,149,5,43 mins,No
307,108,5,16 mins,No
534,192,5,49 mins,Yes
728,163,3,19 mins,No
619,146,3,22 mins,No
109,121,3,31 mins,No
372,187,3,30 mins,No
357,132,1,10 mins,No
181,108,3,50 mins,Yes
356,195,3,51 mins,No
676,116,3,11 mins,No
68,140,2,38 mins,No
292,127,2,20 mins,Yes
692,118,2,46 mins,Yes
181,135,4,59 mins,No
466,152,1,16 mins,No
434,115,5,44 mins,No
464,163,3,39 mins,No
681,153,2,25 mins,Yes
914,191,1,24 mins,Yes
534,181,3,49 mins,Yes
66,166,4,29 mins,No
21,131,5,37 mins,No
612,161,3,46 mins,Yes
384,164,5,12 mins,Yes
812,198,3,38 mins,No
615,134,4,46 mins,Yes
559,155,1,18 mins,Yes
39,159,5,36 mins,Yes
285,103,5,41 mins,Yes
822,117,1,57 mins,Yes
602,178,5,55 mins,No
597,178,2,59 mins,No
785,146,1,48 mins,No
336,138,4,40 mins,No
188,135,3,56 mins,Yes
671,101,3,35 mins,No
243,129,1,49 mins,Yes
73,104,2,12 mins,Yes
479,161,4,20 mins,No
974,197,3,38 mins,No
561,117,3,36 mins,No
101,128,2,59 mins,No
514,150,5,56 mins,Yes
756,190,1,19 mins,Yes
176,108,2,44 mins,Yes
238,134,2,56 mins,No
910,159,2,32 mins,No
59,118,2,15 mins,Yes
865,195,5,20 mins,Yes
99,159,4,52 mins,No
954,127,2,36 mins,No
871,116,2,40 mins,Yes
954,110,1,39 mins,Yes
495,176,3,12 mins,Yes
947,122,5,22 mins,No
980,116,2,49 mins,Yes
514,112,4,30 mins,Yes
755,175,4,52 mins,No
297,184,4,20 mins,Yes
211,151,1,54 mins,Yes
123,101,4,12 mins,Yes
229,127,1,47 mins,No
594,167,5,40 mins,No
656,112,4,33 mins,Yes
388,130,3,51 mins,No
140,109,2,21 mins,Yes
541,153,5,55 mins,Yes
391,161,3,52 mins,No
270,154,5,36 mins,Yes
759,137,4,30 mins,No
12,165,5,34 mins,No
867,142,5,39 mins,Yes
389,149,5,39 mins,Yes
337,104,1,19 mins,No
506,164,3,12 mins,No
106,179,4,22 mins,Yes
32,151,2,36 mins,No
74,191,4,27 mins,Yes
171,172,4,54 mins,Yes
849,160,1,33 mins,No
69,187,1,55 mins,Yes
813,179,5,23 mins,No
362,191,4,48 mins,Yes
649,131,3,53 mins,Yes
433,172,1,13 mins,Yes
929,194,1,25 mins,Yes
996,158,3,19 mins,Yes
100,182,1,57 mins,Yes
658,104,3,46 mins,No
9,122,2,36 mins,No
574,103,3,57 mins,Yes
697,179,2,10 mins,No
29,199,5,14 mins,No
893,147,5,22 mins,No
114,138,1,54 mins,No
462,133,3,12 mins,No
921,178,1,26 mins,Yes
143,148,3,28 mins,Yes
390,165,1,46 mins,Yes
632,126,5,14 mins,Yes
682,108,5,56 mins,Yes
157,150,1,51 mins,No
335,180,3,53 mins,No
861,138,4,33 mins,Yes
260,110,3,52 mins,Yes
82,142,1,42 mins,No
754,137,3,30 mins,Yes
441,126,2,12 mins,Yes
945,192,3,13 mins,No
172,112,5,41 mins,Yes
231,184,5,33 mins,Yes
720,149,2,44 mins,Yes
75,114,3,27 mins,Yes
270,146,4,12 mins,Yes
899,135,3,48 mins,No
626,129,5,35 mins,Yes
62,112,5,33 mins,Yes
874,182,1,10 mins,No
320,144,5,59 mins,Yes
102,166,1,43 mins,Yes
429,102,5,21 mins,No
874,159,5,26 mins,No
722,117,4,30 mins,No
954,110,1,30 mins,No
255,118,1,12 mins,No
532,122,5,53 mins,Yes
570,183,1,37 mins,No
112,158,5,34 mins,No
985,153,5,53 mins,No
313,101,3,15 mins,No
998,188,1,51 mins,Yes
461,161,2,39 mins,No
708,200,1,41 mins,Yes
887,189,1,31 mins,Yes
462,200,4,47 mins,No
865,131,2,23 mins,Yes
92,131,2,43 mins,Yes
52,166,4,52 mins,Yes
805,119,4,56 mins,No
520,153,1,35 mins,No
812,176,3,49 mins,Yes
98,174,4,22 mins,No
236,195,2,39 mins,No
901,122,2,28 mins,No
374,123,1,51 mins,Yes
581,187,3,50 mins,No
927,115,5,59 mins,No
557,126,4,48 mins,Yes
649,103,4,12 mins,No
234,187,1,40 mins,Yes
32,120,3,21 mins,No
289,140,2,24 mins,No
638,139,2,54 mins,No
579,172,5,47 mins,No
542,118,2,49 mins,Yes
114,141,4,23 mins,No
204,170,5,44 mins,Yes
29,127,3,25 mins,Yes
643,200,5,59 mins,No
474,115,3,33 mins,No
697,137,2,26 mins,No
253,158,1,27 mins,No
798,105,5,51 mins,No
905,173,5,26 mins,No
922,107,4,25 mins,No
386,141,4,30 mins,No
62,184,3,33 mins,No
515,110,1,43 mins,Yes
430,162,4,45 mins,No
580,126,4,52 mins,No
537,168,2,36 mins,Yes
691,124,2,48 mins,No
141,178,4,26 mins,No
743,141,3,34 mins,Yes
300,165,1,47 mins,No
675,117,4,51 mins,Yes
311,124,3,30 mins,No
471,127,3,13 mins,No
393,107,4,34 mins,No
642,173,3,39 mins,Yes
445,199,5,42 mins,Yes
758,112,3,48 mins,Yes
809,185,4,35 mins,Yes
172,103,3,34 mins,No
576,179,4,25 mins,Yes
31,185,2,58 mins,No
47,110,4,33 mins,No
130,133,3,14 mins,No
352,146,4,51 mins,No
978,159,1,48 mins,No
845,152,4,22 mins,Yes
622,106,4,39 mins,No
581,102,1,16 mins,No
58,129,1,56 mins,Yes
106,140,1,26 mins,No
812,197,5,36 mins,Yes
330,161,4,44 mins,No
768,168,1,14 mins,Yes
824,168,1,51 mins,No
683,129,2,14 mins,No
383,162,5,33 mins,Yes
985,160,4,16 mins,No
162,184,3,16 mins,No
997,141,5,23 mins,Yes
286,187,5,24 mins,Yes
71,182,2,14 mins,No
767,189,4,46 mins,Yes
454,165,4,13 mins,No
886,164,1,39 mins,Yes
567,179,1,29 mins,Yes
835,163,5,35 mins,Yes
397,198,2,18 mins,No
515,148,4,39 mins,No
26,120,2,53 mins,No
313,137,3,57 mins,Yes
126,164,4,31 mins,No
408,191,1,49 mins,No
565,186,5,50 mins,Yes
198,105,2,53 mins,Yes
811,134,1,39 mins,No
188,139,5,29 mins,No
698,167,1,37 mins,No
817,181,4,16 mins,No
810,162,2,13 mins,No
716,188,3,37 mins,Yes
484,124,1,44 mins,No
450,103,2,42 mins,No
523,171,4,16 mins,No
871,189,1,18 mins,Yes
354,167,4,43 mins,Yes
986,179,3,48 mins,No
658,193,3,51 mins,No
597,150,5,43 mins,No
100,129,5,22 mins,No
616,174,5,38 mins,Yes
948,132,4,44 mins,No
558,187,5,54 mins,No
556,139,2,19 mins,No
278,109,4,39 mins,Yes
693,114,4,53 mins,Yes
699,168,5,35 mins,Yes
990,164,5,44 mins,Yes
626,120,4,37 mins,Yes
491,128,3,38 mins,No
255,114,3,15 mins,Yes
381,144,5,12 mins,No
892,198,3,38 mins,No
542,177,2,11 mins,No
264,195,2,31 mins,Yes
610,197,2,55 mins,Yes
825,139,4,56 mins,Yes
879,128,4,59 mins,No
329,164,4,36 mins,No
115,189,4,31 mins,Yes
276,132,4,19 mins,Yes
488,109,5,58 mins,Yes
281,128,3,58 mins,No
275,195,5,28 mins,No
773,117,3,33 mins,Yes
843,187,5,36 mins,No
719,177,2,45 mins,No
896,155,1,52 mins,Yes
328,110,4,26 mins,No
211,180,1,19 mins,No
727,106,1,26 mins,No
923,148,2,53 mins,Yes
552,175,1,19 mins,No
992,167,1,19 mins,No
26,192,2,47 mins,Yes
27,141,3,26 mins,Yes
702,179,5,35 mins,No
83,160,1,35 mins,No
896,177,4,43 mins,No
946,142,2,13 mins,Yes
682,181,1,59 mins,Yes
413,171,3,36 mins,No
167,128,3,30 mins,Yes
700,113,4,45 mins,Yes
169,181,1,47 mins,Yes
801,115,4,55 mins,Yes
979,136,3,40 mins,Yes
229,192,3,16 mins,Yes
979,115,5,53 mins,No
609,175,3,43 mins,No
367,156,2,27 mins,No
528,195,5,33 mins,Yes
791,104,4,22 mins,No
647,199,3,22 mins,No
538,198,2,34 mins,Yes
864,152,5,14 mins,No
524,191,2,48 mins,No
72,110,5,38 mins,No
645,194,5,53 mins,No
106,145,5,55 mins,Yes
732,184,4,42 mins,No
885,129,5,33 mins,Yes
965,153,5,19 mins,Yes
689,129,2,34 mins,No
282,123,5,50 mins,Yes
133,157,4,19 mins,Yes
534,150,2,48 mins,Yes
975,121,5,25 mins,Yes
269,143,2,37 mins,No
412,110,4,21 mins,No
673,176,2,53 mins,Yes
619,130,4,41 mins,Yes
791,151,3,38 mins,Yes
865,133,5,54 mins,Yes
747,118,4,59 mins,No
18,178,5,36 mins,Yes
754,122,4,35 mins,No
117,164,1,12 mins,Yes
798,121,1,35 mins,Yes
794,101,1,48 mins,Yes
144,115,4,10 mins,No
717,136,5,44 mins,No
551,147,1,36 mins,No
929,154,5,55 mins,Yes
666,186,4,13 mins,No
688,132,5,28 mins,Yes
961,158,5,31 mins,Yes
753,146,1,15 mins,No
422,154,2,18 mins,Yes
898,133,3,20 mins,No
369,139,4,31 mins,Yes
646,123,4,56 mins,Yes
558,143,4,18 mins,Yes
50,155,3,38 mins,Yes
678,102,2,52 mins,Yes
106,166,5,19 mins,No
216,138,4,43 mins,Yes
658,129,5,40 mins,Yes
923,167,1,31 mins,No
425,171,1,55 mins,No
72,136,1,13 mins,Yes
988,129,4,11 mins,No
842,137,3,14 mins,Yes
785,200,4,55 mins,No
759,187,1,24 mins,No
446,145,1,28 mins,Yes
925,116,4,47 mins,No
186,131,3,24 mins,Yes
70,134,3,55 mins,Yes
974,150,5,17 mins,Yes
150,165,2,29 mins,No
246,182,1,21 mins,Yes
774,162,3,13 mins,No
538,143,1,47 mins,Yes
935,156,2,52 mins,No
652,115,1,48 mins,No
99,148,3,45 mins,No
910,149,5,24 mins,No
278,181,4,10 mins,Yes
563,144,4,40 mins,Yes
663,110,3,18 mins,Yes
944,120,3,32 mins,Yes
455,170,2,35 mins,No
104,108,1,49 mins,Yes
946,145,2,53 mins,No
601,134,4,48 mins,No
653,196,1,27 mins,Yes
725,151,2,42 mins,Yes
233,104,4,50 mins,Yes
394,139,1,48 mins,Yes
501,184,5,23 mins,Yes
695,124,5,10 mins,No
251,188,2,22 mins,Yes
521,155,3,24 mins,Yes
79,126,1,46 mins,Yes
52,125,2,14 mins,No
898,136,3,23 mins,Yes
921,171,3,23 mins,No
781,174,1,55 mins,No
226,158,1,14 mins,No
51,112,3,20 mins,Yes
186,101,4,41 mins,No
34,150,2,14 mins,No
803,125,1,45 mins,No
742,180,3,24 mins,Yes
131,105,4,16 mins,No
632,183,5,14 mins,Yes
443,168,3,39 mins,No
838,106,4,24 mins,No
759,126,5,39 mins,Yes
432,155,4,23 mins,No
704,139,1,33 mins,No
497,109,3,33 mins,No
403,145,5,44 mins,Yes
323,114,4,14 mins,Yes
210,155,5,21 mins,Yes
615,109,2,29 mins,No
329,115,3,55 mins,No
372,137,1,14 mins,No
460,150,5,45 mins,Yes
133,184,4,30 mins,Yes
835,172,5,57 mins,Yes
651,196,4,48 mins,No
121,121,5,12 mins,Yes
606,157,1,38 mins,Yes
452,119,1,34 mins,No
965,193,3,36 mins,Yes
129,158,1,45 mins,No
91,195,5,31 mins,No
604,106,5,47 mins,Yes
575,104,1,44 mins,Yes
29,143,2,10 mins,No
722,193,5,12 mins,Yes
524,142,3,33 mins,No
333,103,2,17 mins,Yes
297,101,1,57 mins,Yes
130,155,4,48 mins,No
293,115,5,27 mins,No
173,147,4,50 mins,Yes
720,185,3,12 mins,Yes
944,146,2,27 mins,No
24,158,4,25 mins,Yes
99,195,3,41 mins,Yes
406,171,4,10 mins,Yes
356,181,4,35 mins,No
139,183,3,57 mins,Yes
503,139,5,21 mins,Yes
826,103,4,47 mins,Yes
174,130,3,30 mins,No
29,135,4,50 mins,No
931,157,5,22 mins,Yes
496,129,3,21 mins,No
655,150,4,22 mins,No
828,162,1,27 mins,Yes
351,152,5,28 mins,Yes
554,114,4,28 mins,No
299,135,2,15 mins,Yes
720,128,3,57 mins,Yes
842,158,4,16 mins,Yes
945,130,5,16 mins,Yes
192,190,5,37 mins,No
672,107,2,37 mins,No
64,139,2,28 mins,Yes
755,195,4,25 mins,Yes
770,169,1,26 mins,No
664,135,5,31 mins,Yes
215,152,1,28 mins,Yes
834,114,1,57 mins,Yes
166,163,4,38 mins,No
543,136,3,57 mins,Yes
883,191,3,28 mins,Yes
232,124,3,56 mins,Yes
794,140,2,44 mins,Yes
541,129,5,56 mins,Yes
195,153,2,34 mins,No
506,122,5,57 mins,Yes
334,172,5,29 mins,No
768,115,5,46 mins,No
793,169,4,28 mins,Yes
304,164,3,51 mins,Yes
833,104,2,22 mins,Yes
437,175,2,56 mins,Yes
323,118,4,21 mins,Yes
502,142,5,58 mins,Yes
858,130,3,24 mins,Yes
914,115,1,13 mins,Yes
393,170,1,24 mins,Yes
806,155,4,26 mins,Yes
599,153,3,36 mins,No
149,116,1,20 mins,Yes
761,173,1,32 mins,Yes
833,134,2,24 mins,Yes
405,127,3,40 mins,No
283,113,1,35 mins,No
362,200,2,16 mins,No
379,127,3,22 mins,Yes
198,173,5,22 mins,No
556,169,3,29 mins,Yes
356,186,4,43 mins,Yes
540,131,2,19 mins,No
429,103,5,59 mins,Yes
17,130,2,46 mins,No
639,121,2,36 mins,No
379,199,1,43 mins,No
680,106,3,45 mins,Yes
506,192,2,25 mins,Yes
756,132,2,30 mins,Yes
899,142,4,25 mins,Yes
76,162,4,26 mins,No
231,189,4,24 mins,Yes
716,132,2,22 mins,No
962,199,5,42 mins,Yes
248,186,3,14 mins,No
302,188,2,36 mins,No
726,139,1,10 mins,Yes
215,164,5,53 mins,No
158,130,5,39 mins,Yes
69,163,3,32 mins,Yes
393,196,5,24 mins,No
85,131,3,45 mins,Yes
267,187,5,28 mins,No
69,140,3,39 mins,Yes
611,133,4,25 mins,No
347,163,4,27 mins,No
962,125,5,35 mins,Yes
728,136,5,26 mins,Yes
927,124,3,20 mins,No
673,195,3,54 mins,Yes
423,158,2,38 mins,No
606,139,4,18 mins,Yes
174,146,2,58 mins,No
677,177,2,26 mins,Yes
115,110,1,36 mins,No
220,187,3,46 mins,Yes
956,182,1,31 mins,Yes
31,132,1,17 mins,No
523,197,2,12 mins,No
343,136,1,47 mins,No
377,128,3,44 mins,No
130,116,2,41 mins,No
1000,116,3,17 mins,No
617,118,5,53 mins,Yes
539,108,1,36 mins,Yes
739,180,2,41 mins,No
2,175,4,45 mins,Yes
871,170,3,43 mins,No
101,101,1,34 mins,Yes
533,162,3,40 mins,No
58,176,3,51 mins,No
389,138,5,56 mins,Yes
692,192,3,22 mins,No
941,145,5,24 mins,Yes
341,158,5,59 mins,Yes
861,181,5,22 mins,Yes
20,101,1,42 mins,Yes
255,132,3,40 mins,Yes
317,108,3,34 mins,Yes
38,140,5,57 mins,Yes
660,156,3,49 mins,Yes
537,163,3,32 mins,Yes
386,188,5,47 mins,Yes
633,174,4,12 mins,No
928,174,4,25 mins,Yes
26,136,5,11 mins,Yes
454,189,1,32 mins,No
681,157,3,43 mins,No
323,174,3,39 mins,No
737,183,4,56 mins,No
513,145,5,19 mins,Yes
819,179,1,10 mins,Yes
773,180,5,31 mins,Yes
13,102,4,56 mins,No
915,193,4,42 mins,No
908,168,3,34 mins,Yes
560,150,2,31 mins,No
921,129,1,25 mins,Yes
825,195,1,39 mins,No
371,181,2,27 mins,No
291,110,4,33 mins,Yes
332,127,5,14 mins,Yes
606,115,1,46 mins,Yes
261,160,2,32 mins,No
994,131,3,51 mins,No
790,121,3,36 mins,Yes
871,160,4,21 mins,Yes
205,158,1,19 mins,Yes
697,141,5,43 mins,No
687,146,1,42 mins,No
950,145,3,25 mins,Yes
387,126,1,38 mins,Yes
892,151,3,27 mins,Yes
821,136,2,36 mins,No
468,152,2,16 mins,No
415,181,3,45 mins,Yes
69,151,5,36 mins,No
472,103,5,19 mins,Yes
104,114,1,19 mins,Yes
758,149,3,20 mins,Yes
161,177,4,39 mins,No
200,191,5,12 mins,Yes
216,101,5,38 mins,Yes
946,157,2,23 mins,No
212,117,5,22 mins,Yes
508,150,5,28 mins,Yes
16,198,5,34 mins,Yes
498,114,3,19 mins,Yes
884,159,3,24 mins,No
332,181,2,37 mins,No
717,103,1,49 mins,Yes
877,198,5,58 mins,No
551,140,1,47 mins,No
601,189,3,16 mins,No
942,166,5,23 mins,No
256,134,1,39 mins,No
992,190,1,49 mins,No
766,195,4,21 mins,No
728,109,3,37 mins,No
880,194,2,59 mins,Yes
815,184,2,23 mins,Yes
172,121,4,10 mins,Yes
649,193,1,13 mins,Yes
1000,125,4,58 mins,Yes
498,144,4,27 mins,Yes
471,125,3,45 mins,Yes
384,109,5,41 mins,Yes
690,162,1,37 mins,No
589,126,2,37 mins,Yes
700,157,2,47 mins,Yes
507,137,4,41 mins,No
992,116,4,17 mins,No
527,137,4,34 mins,Yes
804,176,1,56 mins,Yes
831,124,4,29 mins,Yes
325,126,4,42 mins,No
214,120,5,39 mins,Yes
208,109,1,46 mins,No
169,187,3,25 mins,Yes
330,129,3,34 mins,No
280,131,5,47 mins,No
978,119,2,51 mins,No
305,120,3,19 mins,Yes
146,187,1,14 mins,Yes
775,127,2,17 mins,No
516,194,4,42 mins,No
90,185,1,46 mins,No
453,144,2,10 mins,Yes
60,135,3,40 mins,No
311,171,4,16 mins,Yes
528,122,4,56 mins,Yes
227,174,1,32 mins,No
474,187,4,33 mins,No
978,115,2,23 mins,Yes
541,194,5,32 mins,Yes
663,198,3,18 mins,Yes
757,113,1,17 mins,No
782,104,5,17 mins,Yes
79,182,5,12 mins,Yes
433,156,1,41 mins,No
801,123,2,13 mins,Yes
153,197,3,58 mins,No
789,198,1,47 mins,No
401,134,5,11 mins,No
279,200,5,18 mins,No
57,199,1,55 mins,No
977,117,5,10 mins,No
186,128,1,58 mins,No
398,114,1,20 mins,No
605,134,3,38 mins,No
788,175,1,35 mins,Yes
158,157,5,36 mins,No
787,177,4,47 mins,Yes
693,197,3,38 mins,Yes
359,155,5,42 mins,No
440,166,5,37 mins,No
589,198,3,40 mins,No
466,193,3,28 mins,Yes
663,137,5,57 mins,No
446,168,4,35 mins,Yes
750,176,2,59 mins,Yes
801,126,5,38 mins,Yes
743,161,3,20 mins,No
488,192,1,50 mins,No
530,167,1,41 mins,Yes
73,184,3,30 mins,Yes
929,174,3,47 mins,Yes
928,152,2,43 mins,Yes
701,118,3,49 mins,No
950,153,1,31 mins,No
17,163,4,57 mins,Yes
531,153,3,36 mins,Yes
731,127,2,17 mins,Yes
326,131,4,49 mins,No
995,191,2,55 mins,No
632,101,4,40 mins,Yes
613,106,3,10 mins,No
546,111,1,48 mins,No
596,134,4,43 mins,Yes
921,184,5,56 mins,No
708,163,2,33 mins,No
842,153,4,37 mins,No
202,185,2,59 mins,No
344,185,1,13 mins,No
853,118,2,27 mins,No
523,121,2,38 mins,Yes
859,119,5,32 mins,Yes
400,104,2,46 mins,Yes
218,177,4,36 mins,No
445,182,2,25 mins,No
765,129,3,54 mins,No
222,125,2,36 mins,Yes
383,156,3,18 mins,Yes
881,177,2,14 mins,No
592,163,2,17 mins,No
7,127,4,27 mins,No
272,160,3,44 mins,No
739,183,3,15 mins,No
16,149,5,52 mins,Yes
424,165,2,32 mins,Yes
524,138,2,55 mins,No
803,183,4,35 mins,Yes
753,152,5,48 mins,No
21,101,5,33 mins,Yes
690,140,4,19 mins,No
939,181,3,24 mins,No
228,121,1,47 mins,No
785,186,4,29 mins,No
288,115,3,38 mins,Yes
809,150,5,15 mins,No
134,148,4,57 mins,No
984,132,1,18 mins,No
283,149,2,59 mins,No
404,168,4,14 mins,Yes
665,145,1,57 mins,Yes
66,132,1,48 mins,Yes
649,104,4,28 mins,No
604,165,3,14 mins,Yes
437,197,4,29 mins,No
829,171,5,20 mins,Yes
934,173,1,59 mins,Yes
259,165,1,36 mins,No
980,180,2,38 mins,Yes
966,118,1,16 mins,No
103,154,2,59 mins,Yes
993,147,1,12 mins,No
567,106,1,14 mins,No
769,166,4,22 mins,No
101,109,4,25 mins,No
198,168,5,21 mins,Yes
813,123,3,48 mins,No
226,143,5,36 mins,Yes
943,151,1,54 mins,No
463,172,5,42 mins,No
237,125,4,24 mins,No
26,180,1,30 mins,No
121,135,1,53 mins,Yes
910,117,5,26 mins,Yes
506,118,2,46 mins,No
182,127,3,58 mins,Yes
711,115,5,24 mins,Yes
814,181,5,29 mins,No
767,169,3,28 mins,Yes
634,180,1,10 mins,No
543,115,1,13 mins,No
984,142,2,12 mins,Yes
315,134,5,17 mins,Yes
991,148,3,50 mins,No
797,183,5,53 mins,No
618,108,4,14 mins,No
736,110,5,18 mins,Yes
273,105,5,10 mins,No
910,148,4,52 mins,No
232,126,4,39 mins,No
420,186,3,16 mins,No
768,123,1,31 mins,No
442,162,2,29 mins,Yes
496,113,4,38 mins,Yes
24,109,1,36 mins,Yes
109,120,3,34 mins,Yes
703,192,5,55 mins,Yes
502,157,3,44 mins,No
859,124,3,36 mins,Yes
25,133,4,20 mins,No
187,120,2,26 mins,Yes
